Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455162973.298990,826.687505,792.039905,251.824820,220.558549,174.688495,897.751226,1244.030899,763.423888,247.644884,160.584580,45.848453,125.540210,45.936574,44.611089,57.931461,54.340593,208.639049,124.052770,43.260535,53.280681,149.266459,173.851491,88.889144,42.896045,32.606110
1455162973.799018,1034.218245,1110.099947,447.786518,119.493977,129.781924,883.411773,1779.787502,818.416201,182.751790,118.203810,54.778712,146.429510,54.034926,30.412430,51.504392,46.002130,313.843023,163.329818,30.961140,39.070851,202.386972,278.795837,130.998241,34.488885,18.668940
1455162974.299010,677.431576,606.585795,465.480256,125.101485,96.614830,895.118555,586.444022,351.511954,150.933494,126.936932,156.263473,96.608229,57.448824,37.598263,54.343406,170.694302,127.822645,102.439457,30.061063,42.688708,182.266636,112.734991,80.016829,30.037362,18.579288
1455162974.798986,631.326334,577.366835,326.560417,191.770932,138.610093,1095.084081,838.255605,127.871139,213.624272,135.006334,114.814752,96.385798,45.957692,35.611473,45.032154,192.023632,187.679869,35.642038,38.268151,36.605719,205.866482,126.858881,49.822733,37.362746,22.336386
1455162975.298976,733.113522,642.497604,328.581100,229.454465,188.276790,773.096311,1247.617870,335.492399,243.290714,159.304275,82.663262,131.203423,52.470608,37.520167,42.867543,139.007715,294.738427,81.283214,47.760370,38.467414,123.745440,166.837911,89.057207,54.340673,28.396707
1455162975.799706,1779.853907,250.002538,323.588494,163.346409,179.268170,1980.964065,482.939157,390.543027,201.978206,181.954946,114.077876,63.448370,76.554672,27.016551,39.398204,226.278816,101.781001,95.696780,38.050596,43.307490,164.622587,63.474602,68.065854,48.170875,35.986294
1455162976.298995,1534.086659,247.344112,442.666219,242.317144,138.894369,1649.511598,474.329808,704.663726,232.004935,171.674754,110.107322,77.648968,119.112022,57.000731,33.967982,178.040647,106.234100,182.680526,57.376282,36.302637,144.378817,66.623008,97.728555,55.717105,32.980847
1455162976.798994,713.939872,301.111189,268.869118,414.737018,119.643005,557.140448,430.788884,560.847518,230.960155,154.814569,126.907404,100.845586,64.553525,104.107524,26.271033,120.973405,122.133154,132.084670,75.119024,30.950856,75.070321,86.294472,72.904811,65.396732,35.329535
1455162977.299002,600.140028,417.157291,190.751512,228.432771,117.244368,593.157237,526.015926,388.714026,206.797509,129.774329,114.256603,111.163632,41.042426,48.831782,28.791994,141.607820,121.354188,76.920015,47.658736,32.244078,90.856356,93.199045,44.267697,49.863690,28.856393
1455162977.799005,1709.436097,781.434916,67.512755,110.749525,121.696469,1709.454091,915.664277,246.035958,178.296110,149.955644,254.333845,168.066675,21.489117,33.535314,32.100742,328.657530,196.026363,37.150531,37.889796,30.703438,281.714112,150.850245,25.360949,30.944542,24.868838
1455162978.299022,1384.194292,727.504898,129.773137,209.377498,105.009886,1313.106713,835.808637,230.501823,281.747297,104.332132,155.047472,98.013639,29.420663,48.703890,23.793151,215.674231,132.959708,38.958975,59.720308,21.052329,235.988248,153.968613,46.695084,55.409713,24.010979
1455162978.799030,339.367355,216.681537,373.101400,270.730232,131.073567,500.579141,464.091877,355.470110,319.811802,75.416747,37.769155,37.504596,68.333157,62.945052,35.599851,76.281367,79.574897,85.827502,73.857139,25.078937,92.690686,61.499285,89.933606,70.863053,25.724190
1455162979.299698,276.614381,228.338771,368.891075,211.114317,125.840373,475.792775,279.088349,358.346948,314.120274,89.670998,56.394102,42.316949,65.226426,69.638659,48.247692,85.644517,44.390183,81.141278,76.738251,30.386965,80.591458,53.340575,83.747614,57.450863,20.409215
1455162979.799492,459.605990,376.577895,249.468995,238.403119,78.990325,375.013376,322.306477,242.228961,243.267372,152.092739,81.531584,51.739874,51.796146,57.633468,54.253384,78.972641,50.268871,55.062448,63.885794,35.135983,80.375433,81.064879,58.059344,52.462185,21.341707
1455162980.299003,359.418541,533.609718,183.869674,196.118748,113.411944,256.959187,451.479758,109.527711,174.715527,106.679589,52.890978,42.455037,21.565656,40.942398,46.747407,49.846566,63.100935,20.582882,39.678086,28.641917,65.248176,125.879735,34.578375,51.097154,30.665874
1455162980.799004,359.418541,533.609718,183.869674,196.118748,113.411944,256.959187,451.479758,109.527711,174.715527,106.679589,52.890978,42.455037,21.565656,40.942398,46.747407,49.846566,63.100935,20.582882,39.678086,28.641917,65.248176,125.879735,34.578375,51.097154,30.665874
1455162981.298821,530.517345,833.609955,363.724352,174.705007,157.648963,398.990764,898.841850,186.401097,147.531663,82.361677,58.353774,81.590538,72.727838,53.628651,42.602903,75.299236,135.316208,56.969262,41.386042,35.540610,136.793868,208.505730,72.079444,41.868175,30.751094
1455162981.799022,327.677429,572.057490,351.047244,199.762374,162.711183,450.091327,807.913703,237.321452,168.362373,111.918175,99.652370,78.686278,105.912012,60.841783,38.632383,69.959234,130.765201,80.328224,50.600050,37.995586,164.402208,145.337271,84.377014,50.775053,33.201882
1455162982.298992,686.109493,556.757324,101.035094,212.550094,126.991716,799.077206,547.796833,97.087359,209.186947,113.758437,275.595268,61.533107,86.471735,66.663317,36.990582,128.792191,77.212023,34.219388,50.225138,26.550824,219.524880,106.287604,33.693979,43.192654,27.558609
1455162982.799005,1264.446164,329.098846,168.994839,242.588336,80.091754,1375.366744,288.092135,168.947391,230.123350,79.686157,293.791572,52.421603,41.877042,49.194233,25.085735,333.233774,59.298405,37.725044,45.188710,18.014994,216.051405,47.907473,36.961951,47.681575,15.490967
1455162983.299000,1165.889158,274.107767,360.806870,191.919653,69.993908,1366.252379,300.580325,413.628146,194.592275,101.644268,187.058717,90.502709,83.165616,55.551864,26.852960,269.234949,68.429526,110.663907,38.639117,30.814192,203.257391,52.927997,89.389903,45.905985,18.879961
1455162983.798983,3084.351087,753.626939,700.499797,191.589913,94.623677,3100.619127,733.788741,654.723396,248.593283,107.450813,230.035556,316.345091,205.394919,108.969078,29.426246,458.931705,153.746935,124.528252,46.750929,31.776323,560.427169,182.631299,182.915673,52.997680,21.886846
1455162984.299018,2104.421007,352.500620,506.793626,122.048135,101.182147,1914.470470,492.832395,367.843339,152.454967,90.959967,199.904952,163.391217,122.858984,61.363945,20.372910,299.289961,101.303847,71.215346,37.508111,26.281383,390.315682,106.106631,115.027218,34.007822,25.370102
