Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1454274974.719682,7690.061634,2676.319494,755.818144,323.074061,77.993097,33446.761174,12135.773113,8803.860218,2462.306945,293.673115,1830.893772,176.034064,305.989939,159.920242,52.310045,4794.733113,1040.653797,1225.588761,484.754479,168.809424,46849.046317,50069.289454,46838.977348,14449.800120,8931.833356
1454274975.219655,27944.143702,24388.678037,8316.126937,1229.942954,317.935944,44452.933236,21064.715948,16879.663061,3821.077935,505.416932,2185.485896,664.472070,701.035450,297.553265,100.199575,10186.885515,3583.983812,3204.627701,1297.692224,339.707499,58578.014099,67886.255078,62638.472014,23677.347079,11472.014427
1454274975.719672,61604.279630,45024.064716,17998.962771,4916.059192,1352.592217,40915.829011,33461.703270,13584.338474,3227.481924,284.572430,1323.266093,895.329478,600.522019,311.009182,119.133898,19635.874972,9988.286290,4267.001226,1331.551768,277.336912,100882.491455,75972.520980,28320.312474,15602.524966,6190.887743
1454274976.219668,47890.615202,46047.139754,20982.821486,6259.546415,1489.356571,125952.332114,41696.657656,11054.349784,3239.412736,905.649630,704.460625,365.493220,216.601296,145.963271,57.363007,29777.471671,19715.894255,4452.083451,743.862426,133.177872,73165.649502,51813.594603,37478.212107,6074.492947,2392.043117
1454274976.719654,33026.368473,41753.880357,22566.691765,5610.673964,1194.283640,125292.026986,33916.697403,7649.261133,2455.249106,976.068253,2175.879911,293.100976,50.039210,44.361683,25.068311,21057.966780,5576.959055,1351.814478,176.916123,35.850621,117376.248171,76248.626172,26137.965160,8290.629849,1763.404750
1454274977.219675,9778.319822,2576.824747,1400.194423,481.376076,85.020980,15518.763351,1790.121557,631.756567,303.688579,78.076654,3251.900041,325.023220,84.045779,77.361795,31.114840,14255.281975,964.300344,448.965613,125.906986,35.449934,107757.887607,70549.892655,15932.832976,9326.022693,1541.985850
1454274977.719658,3874.273214,410.766313,94.189410,85.667286,27.121403,11529.632063,8275.106670,3437.150529,597.433009,166.025248,1220.202475,119.949539,88.181307,68.355797,19.440913,3411.228279,213.839676,126.516960,70.951628,36.675177,51602.496161,53479.396745,15111.751181,1925.913134,927.523468
1454274978.219660,2266.336930,469.856581,209.869512,145.574687,47.125034,44515.975364,44969.327783,16879.057383,3242.822199,657.736146,689.468064,221.981471,153.662657,80.018569,29.280279,1830.773653,361.726720,108.888800,102.955373,69.232240,109933.302291,54957.822425,18436.499690,2931.202953,1637.496476
1454274978.719678,16543.624582,7698.671170,2401.609779,892.752940,319.345871,43648.413362,25892.401139,7957.755171,1890.959033,545.698018,20331.911764,6879.550166,2026.115129,847.524944,324.128547,22670.349272,10345.666957,2813.798396,669.559450,370.346313,273862.124262,63631.724211,22616.453900,8194.648100,2767.350976
1454274979.219662,46018.295439,25419.764653,8788.939250,3132.203500,969.615767,94149.496689,39399.378856,11507.018800,3743.570158,1293.808271,67418.297029,19723.534648,5954.716693,2690.274941,884.815259,53252.682327,26155.266842,8217.019365,2135.418340,968.055175,159640.761523,57460.351773,22443.775319,11322.028390,3934.428600
1454274979.719677,29465.466856,23775.028794,12663.732082,4176.773735,854.678504,90485.614593,41397.084372,7848.820793,3253.323811,1118.348091,18683.461329,4148.137271,1207.644131,652.328626,191.703781,11442.617898,4935.611350,1743.668044,584.202386,202.439121,20353.465587,32006.506140,20813.045275,5652.150239,3339.248943
1454274980.219669,18565.440222,8355.539333,5001.429188,1323.907892,246.526468,26309.791955,6861.047445,813.391535,541.622697,253.040518,3222.075879,373.048727,92.167971,29.924206,12.099806,1866.320220,697.659477,264.968666,86.984216,16.814885,6032.258731,13284.247166,4842.996913,1169.979785,789.014872
1454274980.719660,1828.641365,363.192065,186.607370,35.328707,21.986034,2168.245589,253.303381,50.504889,62.714358,36.508210,115.011392,88.557682,61.113450,50.243703,27.169254,227.718445,154.183923,83.402339,23.716783,10.433447,579.529412,3972.753052,820.284144,67.849554,18.998161
1454274981.219683,57.181844,22.626479,30.413506,18.548479,20.102864,49.507536,29.088771,44.105419,64.172845,29.526465,54.879580,44.055089,54.098748,49.936965,40.858549,25.654535,10.513361,24.080488,15.863352,10.835231,42.875580,134.007889,73.919882,26.188484,7.260503
1454274981.719788,20.318367,11.937346,15.752442,9.630035,10.145695,33.713237,8.560362,37.884350,26.426864,12.226371,39.778263,20.158561,36.078678,18.334971,18.417819,16.628463,5.338508,10.086485,8.248088,8.918001,6.752527,20.466403,33.669287,11.547909,3.071803
1454274982.219679,27.318178,19.880526,15.138786,26.513663,9.028202,36.788638,20.717310,21.186230,17.042496,14.394216,34.241389,32.906051,20.014438,25.512294,16.600255,30.467448,14.013099,5.886060,11.075670,10.322389,9.329635,30.140064,31.428924,11.987286,3.871936
1454274982.719660,57.758070,38.080213,21.002435,41.085681,16.190753,37.901723,36.043303,47.183154,41.411220,29.943020,56.358908,48.501045,39.432157,60.679495,37.342003,21.880541,18.071193,12.430814,16.170847,16.221516,12.287986,32.655039,38.822841,21.340149,9.082940
1454274983.219663,63.366037,20.252202,10.341916,16.683962,23.749161,44.632617,19.608132,48.991153,42.441273,43.607540,79.429773,25.683968,39.034604,38.187020,71.064862,8.616094,7.285202,13.592833,10.749455,15.134233,31.431665,27.487526,92.314759,39.049693,20.925559
1454274983.719693,89.344202,20.481129,18.994509,15.512948,36.827281,58.662462,23.167198,28.256104,37.164837,75.609572,121.264205,32.626683,42.404732,32.801537,119.516827,3.238654,8.374337,17.803311,11.051367,22.364318,49.851775,91.007664,70.975041,46.526044,37.680355
1454274984.219653,89.344202,20.481129,18.994509,15.512948,36.827281,58.662462,23.167198,28.256104,37.164837,75.609572,121.264205,32.626683,42.404732,32.801537,119.516827,3.238654,8.374337,17.803311,11.051367,22.364318,49.851775,91.007664,70.975041,46.526044,37.680355
1454274984.719660,55.075871,86.428943,19.545017,25.044709,43.272300,55.188978,91.734874,44.184563,44.353833,69.332223,89.718976,173.057236,62.883201,70.591730,91.143988,17.246969,23.112858,23.912296,18.965999,27.582698,48.914240,75.333394,42.926035,24.691653,28.125688
1454274985.219655,85.186830,140.122730,44.370693,42.553791,37.555515,96.724831,105.352991,71.348893,48.919250,40.892776,174.711871,252.314264,140.397110,85.015087,61.361587,51.722298,43.669528,90.499614,35.287811,23.534663,22.115890,28.554202,27.146245,18.068137,11.997359
1454274985.719679,111.939511,87.145159,104.753159,81.163759,25.803473,122.368653,154.204339,50.367422,48.663600,25.836458,157.902490,172.626401,139.483203,103.449791,40.171170,151.259977,82.625271,59.812311,47.645312,20.372849,29.058004,16.023679,13.394338,8.483991,5.152728
1454274986.219659,112.644160,76.285519,129.843130,78.763128,24.363669,146.346632,131.489227,99.101363,42.228201,21.884358,152.881624,167.339399,175.529466,71.981038,32.186953,224.075880,108.523747,46.051361,42.045408,15.741002,18.510118,23.997892,24.505855,13.061550,3.949540
1454274986.719672,83.998527,71.896428,164.121056,52.925010,15.591349,138.974086,90.628453,188.870371,65.260216,15.516888,218.081750,144.759636,242.528359,72.027859,22.344638,284.228900,32.126363,71.954569,41.378708,11.594489,136.164652,146.821638,58.395674,21.368795,6.340949
1454274987.219650,75.739234,154.216298,173.061327,55.504623,17.757942,85.350740,224.988160,142.879226,51.581974,28.088817,104.230398,265.871461,213.934255,81.944228,31.121283,218.631649,36.900806,125.156843,43.041040,18.902681,4461.595327,6305.426122,390.901964,89.111864,80.614912
1454274987.719756,502.207144,382.852420,275.607412,115.779107,44.632904,678.549434,868.014064,270.976745,128.607099,35.012106,100.073831,116.128641,171.784441,80.795889,68.105159,199.881557,160.616965,151.271536,47.831900,31.507850,34973.216502,49786.432066,2166.812069,370.510964,582.654091
1454274988.219674,782.373325,351.625769,269.618946,137.285972,48.767455,813.221750,843.565517,356.743835,140.379641,27.262432,228.746595,46.972772,117.909586,84.929977,74.932854,170.311194,178.829184,97.668482,82.861728,25.801910,51683.846974,52555.373288,8623.175508,1618.668013,949.399907
1454274988.719665,1009.371861,282.677442,255.672911,209.764369,60.845337,1353.027926,992.445689,358.501637,175.028091,45.906873,233.363768,107.945174,117.832598,141.354789,74.648176,259.387510,359.929219,207.327836,155.382903,54.776747,46055.985691,65724.062960,8893.149792,2392.979992,1159.914355
1454274989.220202,1506.752592,839.368625,479.288166,310.983093,71.695605,2775.646771,2334.977709,836.515144,395.823192,60.766217,299.722166,413.075835,214.931189,145.059445,65.359281,717.269860,1134.321553,644.304546,346.664973,70.929836,97076.417412,95734.272100,17933.937549,7054.115148,2321.350743
1454274989.719663,1620.276753,1358.128229,642.203928,196.663960,53.033679,2290.489600,2093.002193,1293.798442,428.673344,65.096841,522.492124,1019.911480,277.596254,82.461205,78.004390,919.060279,1912.841892,877.509281,315.966585,50.322686,174658.239902,61522.638408,30968.815551,17158.364535,4018.867023
1454274990.220138,3218.907790,1545.370780,351.567428,178.880251,49.100505,3834.451581,1168.308905,490.870697,197.097842,45.992692,631.098981,1063.962977,296.526602,110.618242,76.712727,1924.033923,1672.218670,510.196961,201.952042,59.419972,184470.278385,62103.271845,15925.844504,8346.448283,2355.829628
